,Company,Review Date,Cocoa Percent,Company Location,Rating,Broad Origin,Cocoa category
1261,Palette de Bine,2014,0.75,Canada,2.75,Ecuador,Medium Cocoa Mass
1262,Palette de Bine,2014,0.75,Canada,3.5,"Trinidad, Ecuador",Medium Cocoa Mass
1263,Palette de Bine,2014,0.7,Canada,3.75,Trinidad,Medium Cocoa Mass
1264,Pangea,2016,0.76,Spain,3.0,Fiji,Medium Cocoa Mass
1265,Park 75,2014,0.65,U.S.A.,3.5,South America,Low Cocoa Mass
1266,Parliament,2016,0.7,U.S.A.,3.25,Tanzania,Medium Cocoa Mass
1267,Parliament,2015,0.7,U.S.A.,3.5,Guatemala,Medium Cocoa Mass
1268,Parliament,2014,0.7,U.S.A.,3.0,Bolivia,Medium Cocoa Mass
1269,Parliament,2014,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass
1270,Pascha,2013,0.55,Peru,2.5,Peru,Low Cocoa Mass
1271,Pascha,2013,0.7,Peru,2.75,Peru,Medium Cocoa Mass
1272,Patric,2011,0.7,U.S.A.,3.75, ,Medium Cocoa Mass
1273,Patric,2009,0.75,U.S.A.,4.0,Madagascar,Medium Cocoa Mass
1274,Patric,2009,0.67,U.S.A.,3.5,Madagascar,Low Cocoa Mass
1275,Patric,2009,0.7,U.S.A.,3.5,Venezuela,Medium Cocoa Mass
1276,Patric,2007,0.7,U.S.A.,4.0,Madagascar,Medium Cocoa Mass
1277,Patric,2013,0.67,U.S.A.,4.0,Peru,Low Cocoa Mass
1278,Paul Young,2014,0.73,U.K.,2.25,Madagascar,Medium Cocoa Mass
1279,Paul Young,2014,0.64,U.K.,2.75,Madagascar,Low Cocoa Mass
1280,Peppalo,2015,0.82,U.S.A.,3.0,Dominican Republic,High Cocoa Mass
1281,Pierre Marcolini,2015,0.7,Belgium,3.25,Cameroon,Medium Cocoa Mass
1282,Pierre Marcolini,2010,0.75,Belgium,3.0,Venezuela,Medium Cocoa Mass
1283,Pierre Marcolini,2010,0.75,Belgium,3.25,Trinidad,Medium Cocoa Mass
1284,Pierre Marcolini,2010,0.78,Belgium,3.75,Cuba,Medium Cocoa Mass
1285,Pierre Marcolini,2010,0.85,Belgium,3.0,Peru,High Cocoa Mass
1286,Pierre Marcolini,2009,0.72,Belgium,3.0,Brazil,Medium Cocoa Mass
1287,Pierre Marcolini,2009,0.72,Belgium,3.0,Mexico,Medium Cocoa Mass
1288,Pierre Marcolini,2007,0.7,Belgium,4.0,"Venezuela, Java",Medium Cocoa Mass
1289,Pierre Marcolini,2007,0.72,Belgium,3.75,Ecuador,Medium Cocoa Mass
1290,Pierre Marcolini,2007,0.72,Belgium,4.0,Madagascar,Medium Cocoa Mass
1291,Pierre Marcolini,2007,0.85,Belgium,3.5,Venezuela/ Ghana,High Cocoa Mass
1292,Pierre Marcolini,2006,0.72,Belgium,4.0,Mexico,Medium Cocoa Mass
1293,Pierre Marcolini,2006,0.72,Belgium,3.0,Indonesia,Medium Cocoa Mass
1294,Pierre Marcolini,2006,0.72,Belgium,4.0,Venezuela,Medium Cocoa Mass
1295,Pinellas,2016,0.8,U.S.A.,2.5,Honduras,High Cocoa Mass
1296,Pitch Dark,2015,0.62,U.S.A.,2.5,Nicaragua,Low Cocoa Mass
1297,Pitch Dark,2015,0.8,U.S.A.,2.75,Nicaragua,High Cocoa Mass
1298,Pitch Dark,2015,0.8,U.S.A.,2.75,Nicaragua,High Cocoa Mass
1299,Pitch Dark,2015,0.8,U.S.A.,2.75,Nicaragua,High Cocoa Mass
1300,Pitch Dark,2015,0.8,U.S.A.,3.25,Nicaragua,High Cocoa Mass
1301,Pitch Dark,2014,0.73,U.S.A.,3.25,Madagascar,Medium Cocoa Mass
1302,Pitch Dark,2014,0.73,U.S.A.,2.5,Fiji,Medium Cocoa Mass
1303,Pitch Dark,2014,0.73,U.S.A.,3.25,Ecuador,Medium Cocoa Mass
1304,Pitch Dark,2014,0.73,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1305,Pomm (aka Dead Dog),2012,0.76,U.S.A.,2.5,Dominican Republic,Medium Cocoa Mass
1306,Pomm (aka Dead Dog),2012,0.82,U.S.A.,2.75,Peru,High Cocoa Mass
1307,Potomac,2016,0.7,U.S.A.,3.75,Domincan Republic,Medium Cocoa Mass
1308,Potomac,2014,0.7,U.S.A.,3.75,Venezuela,Medium Cocoa Mass
1309,Potomac,2011,0.7,U.S.A.,3.5,Costa Rica,Medium Cocoa Mass
1310,Potomac,2011,0.7,U.S.A.,3.0,Costa Rica,Medium Cocoa Mass
1311,Potomac,2011,0.7,U.S.A.,2.75,Peru,Medium Cocoa Mass
1312,Potomac,2011,0.7,U.S.A.,3.5,Brazil,Medium Cocoa Mass
1313,Potomac,2010,0.82,U.S.A.,3.75,Costa Rica,High Cocoa Mass
1314,Pralus,2015,0.75,France,3.25,Peru,Medium Cocoa Mass
1315,Pralus,2011,0.75,France,3.25,Venezuela,Medium Cocoa Mass
1316,Pralus,2010,0.75,France,3.5,Venezuela,Medium Cocoa Mass
1317,Pralus,2009,0.75,France,2.0,Venezuela,Medium Cocoa Mass
1318,Pralus,2008,0.75,France,3.0,Papua New Guinea,Medium Cocoa Mass
1319,Pralus,2008,1.0,France,3.0,Madagascar,High Cocoa Mass
1320,Pralus,2008,0.75,France,2.0,Dominican Republic,Medium Cocoa Mass
1321,Pralus,2008,0.75,France,3.5,Brazil,Medium Cocoa Mass
1322,Pralus,2007,0.75,France,4.0,Sao Tome,Medium Cocoa Mass
1323,Pralus,2006,0.75,France,3.0,Brazil,Medium Cocoa Mass
1324,Pralus,2006,0.75,France,3.5,Tanzania,Medium Cocoa Mass
1325,Pralus,2006,0.75,France,3.5,Sao Tome & Principe,Medium Cocoa Mass
1326,Pralus,2006,0.75,France,3.5,Trinidad,Medium Cocoa Mass
1327,Pralus,2006,0.75,France,3.75,Madagascar,Medium Cocoa Mass
1328,Pralus,2006,0.75,France,3.5,Indonesia,Medium Cocoa Mass
1329,Pralus,2006,0.75,France,3.5,Venezuela,Medium Cocoa Mass
1330,Pralus,2006,0.75,France,4.0,Jamaica,Medium Cocoa Mass
1331,Pralus,2006,0.75,France,3.0,Ecuador,Medium Cocoa Mass
1332,Pralus,2006,0.75,France,3.0,Vanuatu,Medium Cocoa Mass
1333,Pralus,2006,0.75,France,3.25,Ghana,Medium Cocoa Mass
1334,Pralus,2006,0.75,France,3.5,Colombia,Medium Cocoa Mass
1335,Pralus,2006,0.8,France,4.0,Ecuador,High Cocoa Mass
1336,Pralus,2006,0.75,France,3.0,Cuba,Medium Cocoa Mass
1337,Pralus,2006,0.75,France,3.0,"Venezuela, Ghana",Medium Cocoa Mass
1338,Pralus,2006,0.75,France,3.5,"Indonesia, Ghana",Medium Cocoa Mass
1339,Pump Street Bakery,2016,0.77,U.K.,3.5,Ecuador,Medium Cocoa Mass
1340,Pump Street Bakery,2015,0.7,U.K.,3.5,Grenada,Medium Cocoa Mass
1341,Pump Street Bakery,2015,0.74,U.K.,3.5,Madagascar,Medium Cocoa Mass
1342,Pump Street Bakery,2015,0.8,U.K.,2.75,Honduras,High Cocoa Mass
1343,Pump Street Bakery,2014,0.75,U.K.,2.75,Venezuela,Medium Cocoa Mass
1344,Pump Street Bakery,2014,0.75,U.K.,3.0,Ecuador,Medium Cocoa Mass
1345,Pump Street Bakery,2014,0.72,U.K.,3.25,Madagascar,Medium Cocoa Mass
1346,Pump Street Bakery,2014,0.85,U.K.,2.75,Ecuador,High Cocoa Mass
1347,Pura Delizia,2012,0.73,Italy,2.75,Venezuela,Medium Cocoa Mass
1348,Q Chocolate,2013,0.75,Brazil,3.25,Brazil,Medium Cocoa Mass
1349,Q Chocolate,2013,0.85,Brazil,3.5,Brazil,High Cocoa Mass
1350,Q Chocolate,2013,0.55,Brazil,2.75,Brazil,Low Cocoa Mass
1351,Q Chocolate,2013,0.8,Brazil,3.25,Brazil,High Cocoa Mass
1352,Q Chocolate,2012,0.6,Brazil,3.0,Brazil,Low Cocoa Mass
1353,Q Chocolate,2012,0.65,Brazil,3.25,Brazil,Low Cocoa Mass
1354,Quetzalli (Wolter),2016,0.7,Mexico,2.75,Mexico,Medium Cocoa Mass
1355,Quetzalli (Wolter),2016,0.74,Mexico,3.0,Mexico,Medium Cocoa Mass
1356,Raaka,2016,0.7,U.S.A.,3.0,"Peru(SMartin,Pangoa,nacional)",Medium Cocoa Mass
1357,Raaka,2015,0.75,U.S.A.,2.75,Congo,Medium Cocoa Mass
1358,Raaka,2012,0.75,U.S.A.,3.25,Madagascar,Medium Cocoa Mass
1359,Raaka,2011,0.85,U.S.A.,3.5,Dominican Republic,High Cocoa Mass
1360,Rain Republic,2010,0.7,Guatemala,2.75,Guatemala,Medium Cocoa Mass
1361,Rancho San Jacinto,2010,0.75,Ecuador,3.0,Ecuador,Medium Cocoa Mass
1362,Ranger,2015,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass
1363,Ranger,2015,0.8,U.S.A.,3.25,Peru,High Cocoa Mass
1364,Ranger,2015,0.73,U.S.A.,3.5,Peru,Medium Cocoa Mass
1365,Raoul Boulanger,2016,0.75,France,3.25,Peru,Medium Cocoa Mass
1366,Raw Cocoa,2012,0.7,Poland,2.5, ,Medium Cocoa Mass
1367,Republica del Cacao (aka Confecta),2010,0.75,Ecuador,3.25,Ecuador,Medium Cocoa Mass
1368,Republica del Cacao (aka Confecta),2009,0.75,Ecuador,2.5,Ecuador,Medium Cocoa Mass
1369,Republica del Cacao (aka Confecta),2007,0.75,Ecuador,3.0,Ecuador,Medium Cocoa Mass
1370,Republica del Cacao (aka Confecta),2007,0.67,Ecuador,3.5,Ecuador,Low Cocoa Mass
1371,Republica del Cacao (aka Confecta),2007,0.75,Ecuador,3.75,Ecuador,Medium Cocoa Mass
1372,Ritual,2016,0.75,U.S.A.,3.75,Ecuador,Medium Cocoa Mass
1373,Ritual,2015,0.85,U.S.A.,3.5,Ecuador,High Cocoa Mass
1374,Ritual,2015,0.7,U.S.A.,3.5, ,Medium Cocoa Mass
1375,Ritual,2013,0.75,U.S.A.,3.75,Belize,Medium Cocoa Mass
1376,Ritual,2013,0.75,U.S.A.,3.0,Peru,Medium Cocoa Mass
1377,Ritual,2012,0.75,U.S.A.,4.0,Madagascar,Medium Cocoa Mass
1378,Ritual,2012,0.75,U.S.A.,3.25,Ecuador,Medium Cocoa Mass
1379,Ritual,2012,0.75,U.S.A.,3.5,Trinidad,Medium Cocoa Mass
1380,Ritual,2011,0.75,U.S.A.,3.5,Costa Rica,Medium Cocoa Mass
1381,Roasting Masters,2016,0.7,South Korea,3.25,Costa Rica,Medium Cocoa Mass
1382,Roasting Masters,2016,0.7,South Korea,3.25,Costa Rica,Medium Cocoa Mass
1383,Roasting Masters,2016,0.7,South Korea,3.25,Costa Rica,Medium Cocoa Mass
1384,Robert (aka Chocolaterie Robert),2013,0.75,Madagascar,3.25,Madagascar,Medium Cocoa Mass
1385,Robert (aka Chocolaterie Robert),2013,0.68,Madagascar,3.25,Madagascar,Low Cocoa Mass
1386,Rococo (Grenada Chocolate Co.),2012,0.66,U.K.,3.5,Grenada,Low Cocoa Mass
1387,Rogue,2016,0.75,U.S.A.,3.75,Honduras,Medium Cocoa Mass
1388,Rogue,2015,0.7,U.S.A.,3.75,Venezuela,Medium Cocoa Mass
1389,Rogue,2015,0.75,U.S.A.,3.25,Bolivia,Medium Cocoa Mass
1390,Rogue,2014,0.8,U.S.A.,3.75,Venezuela,High Cocoa Mass
1391,Rogue,2013,0.7,U.S.A.,3.5,Madagascar,Medium Cocoa Mass
1392,Rogue,2013,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass
1393,Rogue,2013,0.75,U.S.A.,4.0,Bolivia,Medium Cocoa Mass
1394,Rogue,2013,0.75,U.S.A.,3.75,Jamaica,Medium Cocoa Mass
1395,Rogue,2012,0.75,U.S.A.,3.75,Ecuador,Medium Cocoa Mass
1396,Rogue,2011,0.75,U.S.A.,3.0,Bolivia,Medium Cocoa Mass
1397,Rogue,2010,0.75,U.S.A.,3.75,Peru,Medium Cocoa Mass
1398,Rogue,2009,0.7,U.S.A.,3.5,Venezuela,Medium Cocoa Mass
1399,Rogue,2008,0.7,U.S.A.,2.75,Dominican Republic,Medium Cocoa Mass
1400,Rogue,2008,0.7,U.S.A.,2.75,Jamaica,Medium Cocoa Mass
1401,Rogue,2008,0.7,U.S.A.,2.75,Madagascar,Medium Cocoa Mass
1402,Rogue,2008,0.7,U.S.A.,3.0,Trinidad,Medium Cocoa Mass
1403,Rozsavolgyi,2012,0.84,Hungary,2.5,Venezuela,High Cocoa Mass
1404,Rozsavolgyi,2012,0.76,Hungary,2.25,Venezuela,Medium Cocoa Mass
1405,Rozsavolgyi,2012,0.72,Hungary,2.5,Madagascar,Medium Cocoa Mass
1406,Rozsavolgyi,2011,0.73,Hungary,3.5,Venezuela,Medium Cocoa Mass
1407,Rozsavolgyi,2011,0.71,Hungary,2.5,Venezuela,Medium Cocoa Mass
1408,Rozsavolgyi,2011,0.7,Hungary,3.5,Venezuela,Medium Cocoa Mass
1409,Rozsavolgyi,2011,0.77,Hungary,2.75,Principe,Medium Cocoa Mass
1410,S.A.I.D.,2010,0.64,Italy,3.5,Madagascar,Low Cocoa Mass
1411,S.A.I.D.,2010,1.0,Italy,1.5, ,High Cocoa Mass
1412,S.A.I.D.,2010,0.7,Italy,3.0,Dominican Republic,Medium Cocoa Mass
1413,S.A.I.D.,2010,0.72,Italy,3.5,Carribean,Medium Cocoa Mass
1414,S.A.I.D.,2010,0.72,Italy,3.5, ,Medium Cocoa Mass
1415,Sacred,2012,0.83,U.S.A.,2.75,Central and S. America,High Cocoa Mass
1416,Sacred,2012,0.69,U.S.A.,3.25,Central and S. America,Low Cocoa Mass
1417,Salgado,2008,0.7,Argentina,3.5,Brazil,Medium Cocoa Mass
1418,Salgado,2008,0.7,Argentina,3.5,Ecuador,Medium Cocoa Mass
1419,Salgado,2008,0.7,Argentina,3.5,Venezuela,Medium Cocoa Mass
1420,Salgado,2008,0.7,Argentina,3.5,Ecuador,Medium Cocoa Mass
1421,Santander (Compania Nacional),2009,0.75,Colombia,2.75,Colombia,Medium Cocoa Mass
1422,Santander (Compania Nacional),2009,0.7,Colombia,3.0,Colombia,Medium Cocoa Mass
1423,Santander (Compania Nacional),2006,0.53,Colombia,2.0,Colombia,Low Cocoa Mass
1424,Santander (Compania Nacional),2006,0.65,Colombia,3.0,Colombia,Low Cocoa Mass
1425,Santander (Compania Nacional),2006,0.7,Colombia,4.0,Colombia,Medium Cocoa Mass
1426,Santome,2011,0.7,France,2.75,Sao Tome,Medium Cocoa Mass
1427,Scharffen Berger,2012,0.78,U.S.A.,4.0,Peru,Medium Cocoa Mass
1428,Scharffen Berger,2011,0.68,U.S.A.,3.75,Papua New Guinea,Low Cocoa Mass
1429,Scharffen Berger,2010,0.68,U.S.A.,3.5,Grenada,Low Cocoa Mass
1430,Scharffen Berger,2010,0.65,U.S.A.,3.75,Madagascar,Low Cocoa Mass
1431,Scharffen Berger,2009,0.68,U.S.A.,3.75,Brazil,Low Cocoa Mass
1432,Scharffen Berger,2009,0.65,U.S.A.,4.0,Ghana,Low Cocoa Mass
1433,Scharffen Berger,2009,0.72,U.S.A.,3.75,Vietnam,Medium Cocoa Mass
1434,Scharffen Berger,2008,0.72,U.S.A.,3.0,"Ven., Trinidad, Mad.",Medium Cocoa Mass
1435,Scharffen Berger,2007,0.72,U.S.A.,3.0,Carribean(DR/Jam/Tri),Medium Cocoa Mass
1436,Scharffen Berger,2007,0.62,U.S.A.,3.0, ,Low Cocoa Mass
1437,Scharffen Berger,2007,0.75,U.S.A.,3.75,Venezuela,Medium Cocoa Mass
1438,Scharffen Berger,2007,0.75,U.S.A.,3.0,Carribean,Medium Cocoa Mass
1439,Scharffen Berger,2006,0.82,U.S.A.,2.0, ,High Cocoa Mass
1440,Scharffen Berger,2006,0.7,U.S.A.,3.5, ,Medium Cocoa Mass
1441,Scharffen Berger,2006,0.68,U.S.A.,2.0,Ghana & Madagascar,Low Cocoa Mass
1442,Scharffen Berger,2006,0.7,U.S.A.,2.0,Jamaica,Medium Cocoa Mass
1443,Scharffen Berger,2006,0.62,U.S.A.,3.0, ,Low Cocoa Mass
1444,Seaforth,2015,0.7,U.K.,2.75,Domincan Republic,Medium Cocoa Mass
1445,Seaforth,2015,0.7,U.K.,2.75,Grenada,Medium Cocoa Mass
1446,Shark Mountain,2015,0.72,U.S.A.,3.25,Jamaica,Medium Cocoa Mass
1447,Shark Mountain,2015,0.73,U.S.A.,3.5,Papua New Guinea,Medium Cocoa Mass
1448,Shark Mountain,2015,0.77,U.S.A.,2.75,Venezuela,Medium Cocoa Mass
1449,Shark Mountain,2015,0.74,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass
1450,Shark Mountain,2014,0.75,U.S.A.,3.0,Ecuador,Medium Cocoa Mass
1451,Shark Mountain,2014,0.72,U.S.A.,3.25,Belize,Medium Cocoa Mass
1452,Shark's,2011,0.73,U.S.A.,2.0,Hawaii,Medium Cocoa Mass
1453,Shark's,2011,0.73,U.S.A.,2.5,Hawaii,Medium Cocoa Mass
1454,Shattel,2016,0.7,Peru,3.25,Peru,Medium Cocoa Mass
1455,Shattell,2011,0.75,Peru,3.5,Peru,Medium Cocoa Mass
1456,Sibu,2015,0.82,Costa Rica,3.25,Costa Rica,High Cocoa Mass
1457,Sibu,2015,0.7,Costa Rica,3.5,Costa Rica,Medium Cocoa Mass
1458,Sibu Sura,2012,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass
1459,Silvio Bessone,2011,0.67,Italy,3.0,Belize,Low Cocoa Mass
1460,Silvio Bessone,2011,0.65,Italy,3.25,Sao Tome,Low Cocoa Mass
1461,Silvio Bessone,2011,0.6,Italy,3.25,Brazil,Low Cocoa Mass
1462,Silvio Bessone,2011,0.68,Italy,3.0,Colombia,Low Cocoa Mass
1463,Sirene,2016,0.73,Canada,3.5,Bolivia,Medium Cocoa Mass
1464,Sirene,2016,0.73,Canada,3.5,Tanzania,Medium Cocoa Mass
1465,Sirene,2016,0.73,Canada,3.75,Ecuador,Medium Cocoa Mass
1466,Sirene,2015,1.0,Canada,3.0,Madagascar,High Cocoa Mass
1467,Sirene,2015,1.0,Canada,3.0,Ecuador,High Cocoa Mass
1468,Sirene,2015,0.73,Canada,3.0,Guatemala,Medium Cocoa Mass
1469,Sirene,2015,0.73,Canada,3.25,Guatemala,Medium Cocoa Mass
1470,Sirene,2015,0.73,Canada,3.25,Haiti,Medium Cocoa Mass
1471,Sirene,2014,0.67,Canada,3.75,Madagascar,Low Cocoa Mass
1472,Sirene,2014,0.73,Canada,3.75,Madagascar,Medium Cocoa Mass
1473,Sirene,2014,0.73,Canada,3.75,Ecuador,Medium Cocoa Mass
1474,Sjolinds,2015,0.7,U.S.A.,2.75,Ghana,Medium Cocoa Mass
1475,Sjolinds,2015,0.72,U.S.A.,3.0,Nicaragua,Medium Cocoa Mass
1476,"Smooth Chocolator, The",2017,0.7,Australia,3.5,Dominican Republic,Medium Cocoa Mass
1477,"Smooth Chocolator, The",2016,0.7,Australia,3.75,Venezuela,Medium Cocoa Mass
1478,"Smooth Chocolator, The",2016,0.7,Australia,4.0,Ecuador,Medium Cocoa Mass
1479,"Smooth Chocolator, The",2016,0.7,Australia,3.75,Belize,Medium Cocoa Mass
1480,"Smooth Chocolator, The",2016,0.7,Australia,3.0,Vietnam,Medium Cocoa Mass
1481,"Smooth Chocolator, The",2016,0.67,Australia,3.75,Australia,Low Cocoa Mass
1482,"Smooth Chocolator, The",2016,0.7,Australia,3.25,Guatemala,Medium Cocoa Mass
1483,"Smooth Chocolator, The",2015,0.65,Australia,3.25,Madagascar,Low Cocoa Mass
1484,"Smooth Chocolator, The",2015,0.7,Australia,3.5,Madagascar,Medium Cocoa Mass
1485,"Smooth Chocolator, The",2015,0.67,Australia,3.75,Tanzania,Low Cocoa Mass
1486,"Smooth Chocolator, The",2015,0.7,Australia,3.75,Trinidad,Medium Cocoa Mass
1487,"Smooth Chocolator, The",2015,0.72,Australia,4.0,Ecuador,Medium Cocoa Mass
1488,"Smooth Chocolator, The",2015,0.72,Australia,2.75,Bolivia,Medium Cocoa Mass
1489,"Smooth Chocolator, The",2015,0.65,Australia,3.5,Papua New Guinea,Low Cocoa Mass
1490,"Smooth Chocolator, The",2015,0.67,Australia,3.0,Peru,Low Cocoa Mass
1491,"Smooth Chocolator, The",2015,0.7,Australia,3.75,Venezuela,Medium Cocoa Mass
1492,Snake & Butterfly,2011,0.67,U.S.A.,1.5,Ghana,Low Cocoa Mass
1493,Snake & Butterfly,2010,0.68,U.S.A.,3.0,Madagascar,Low Cocoa Mass
1494,Snake & Butterfly,2010,0.68,U.S.A.,3.25,Ecuador,Low Cocoa Mass
1495,Sol Cacao,2016,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1496,Sol Cacao,2015,0.72,U.S.A.,3.0,Madagascar,Medium Cocoa Mass
1497,Solkiki,2016,0.68,U.K.,2.75,Peru,Low Cocoa Mass
1498,Solkiki,2016,0.85,U.K.,2.75,Domincan Republic,High Cocoa Mass
1499,Solomons Gold,2016,0.7,New Zealand,3.25,Solomon Islands,Medium Cocoa Mass
1500,Solomons Gold,2016,0.75,New Zealand,3.25,Solomon Islands,Medium Cocoa Mass
1501,Solstice,2014,0.7,U.S.A.,3.0,Uganda,Medium Cocoa Mass
1502,Solstice,2013,0.7,U.S.A.,3.0,Madagascar,Medium Cocoa Mass
1503,Solstice,2013,0.7,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1504,Solstice,2013,0.7,U.S.A.,3.25,Bolivia,Medium Cocoa Mass
1505,Solstice,2013,0.7,U.S.A.,3.25,Peru,Medium Cocoa Mass
1506,Solstice,2013,0.7,U.S.A.,3.5, ,Medium Cocoa Mass
1507,Soma,2016,0.62,Canada,3.5,Domincan Republic,Low Cocoa Mass
1508,Soma,2016,0.7,Canada,3.5,Madagascar,Medium Cocoa Mass
1509,Soma,2016,0.7,Canada,3.5,Brazil,Medium Cocoa Mass
1510,Soma,2016,0.75,Canada,3.75,"Ven.,Ecu.,Peru,Nic.",Medium Cocoa Mass
1511,Soma,2016,0.7,Canada,3.75,Nicaragua,Medium Cocoa Mass
1512,Soma,2016,0.7,Canada,4.0,Vietnam,Medium Cocoa Mass
1513,Soma,2016,0.7,Canada,3.25,Ecuador,Medium Cocoa Mass
1514,Soma,2015,0.7,Canada,3.5,Venezuela,Medium Cocoa Mass
1515,Soma,2015,0.75,Canada,4.0,Venezuela,Medium Cocoa Mass
1516,Soma,2014,0.7,Canada,3.5,Nicaragua,Medium Cocoa Mass
1517,Soma,2014,0.7,Canada,3.75,Peru,Medium Cocoa Mass
1518,Soma,2014,0.7,Canada,3.25,Nicaragua,Medium Cocoa Mass
1519,Soma,2014,0.8,Canada,3.5,Ecuador,High Cocoa Mass
1520,Soma,2014,0.7,Canada,3.75,Vanuatu,Medium Cocoa Mass
1521,Soma,2014,0.7,Canada,3.25,Madagascar & Ecuador,Medium Cocoa Mass
1522,Soma,2013,0.77,Canada,3.75,Dominican Republic,Medium Cocoa Mass
1523,Soma,2013,0.7,Canada,3.25,Indonesia,Medium Cocoa Mass
1524,Soma,2013,0.7,Canada,2.75,Peru,Medium Cocoa Mass
1525,Soma,2013,0.7,Canada,3.75,Trinidad,Medium Cocoa Mass
1526,Soma,2013,0.7,Canada,3.25, ,Medium Cocoa Mass
1527,Soma,2013,0.7,Canada,3.75,Venezuela,Medium Cocoa Mass
1528,Soma,2013,0.88,Canada,4.0,"Guat., D.R., Peru, Mad., PNG",High Cocoa Mass
1529,Soma,2013,0.7,Canada,4.0,Venezuela,Medium Cocoa Mass
1530,Soma,2013,0.67,Canada,4.0,"Peru, Dom. Rep",Low Cocoa Mass
1531,Soma,2013,0.7,Canada,3.25,Venezuela,Medium Cocoa Mass
1532,Soma,2013,0.7,Canada,4.0,Jamaica,Medium Cocoa Mass
1533,Soma,2012,0.7,Canada,3.25,Haiti,Medium Cocoa Mass
1534,Soma,2012,0.7,Canada,3.75,Hawaii,Medium Cocoa Mass
1535,Soma,2012,0.7,Canada,4.0,"Dom. Rep., Madagascar",Medium Cocoa Mass
1536,Soma,2012,0.7,Canada,4.0,"Gre., PNG, Haw., Haiti, Mad",Medium Cocoa Mass
1537,Soma,2012,0.7,Canada,3.5,Guatemala,Medium Cocoa Mass
1538,Soma,2012,0.7,Canada,3.75,Venezuela,Medium Cocoa Mass
1539,Soma,2012,0.7,Canada,3.5,"Mad., Java, PNG",Medium Cocoa Mass
1540,Soma,2012,0.85,Canada,3.5,Papua New Guinea,High Cocoa Mass
1541,Soma,2011,0.7,Canada,2.75,Grenada,Medium Cocoa Mass
1542,Soma,2011,0.7,Canada,3.5,Bolivia,Medium Cocoa Mass
1543,Soma,2011,0.64,Canada,4.0,Peru,Low Cocoa Mass
1544,Soma,2011,0.7,Canada,4.0,"Ven, Bolivia, D.R.",Medium Cocoa Mass
1545,Soma,2011,0.7,Canada,3.75,Dominican Republic,Medium Cocoa Mass
1546,Soma,2011,0.7,Canada,3.5,Venezuela,Medium Cocoa Mass
1547,Soma,2010,0.7,Canada,3.75,"DR, Ecuador, Peru",Medium Cocoa Mass
1548,Soma,2009,0.7,Canada,3.0,Dominican Republic,Medium Cocoa Mass
1549,Soma,2009,0.7,Canada,3.5,Ghana,Medium Cocoa Mass
1550,Soma,2009,0.7,Canada,3.0,Dominican Republic,Medium Cocoa Mass
1551,Soma,2009,0.7,Canada,3.5,Papua New Guinea,Medium Cocoa Mass
1552,Soma,2009,0.7,Canada,3.75,Madagascar,Medium Cocoa Mass
1553,Soma,2009,0.7,Canada,3.75,Venezuela,Medium Cocoa Mass
1554,Somerville,2014,0.7,U.S.A.,3.25,Nicaragua,Medium Cocoa Mass
1555,Somerville,2014,0.7,U.S.A.,3.5,Hawaii,Medium Cocoa Mass
1556,Soul,2017,0.7,Canada,3.25,Dominican Republic,Medium Cocoa Mass
1557,Soul,2017,0.7,Canada,3.5,Madagascar,Medium Cocoa Mass
1558,Soul,2017,0.75,Canada,3.5,Venezuela,Medium Cocoa Mass
1559,Soul,2017,0.75,Canada,3.25,Ecuador,Medium Cocoa Mass
1560,Soul,2017,0.77,Canada,3.25,Papua New Guinea,Medium Cocoa Mass
1561,Soul,2017,0.8,Canada,3.5,Tanzania,High Cocoa Mass
1562,Spagnvola,2012,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
1563,Spagnvola,2012,0.8,U.S.A.,3.0,Dominican Republic,High Cocoa Mass
1564,Spagnvola,2012,0.75,U.S.A.,3.25,Dominican Republic,Medium Cocoa Mass
1565,Spencer,2017,0.7,U.S.A.,3.75,Dominican Republic,Medium Cocoa Mass
1566,Spencer,2017,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1567,Spencer,2017,0.7,U.S.A.,2.75,Peru,Medium Cocoa Mass
1568,Spencer,2016,0.7,Australia,3.5,Domincan Republic,Medium Cocoa Mass
1569,Spencer,2016,0.7,Australia,3.75,Ecuador,Medium Cocoa Mass
1570,Spencer,2016,0.7,Australia,3.75,Madagascar,Medium Cocoa Mass
1571,Spencer,2014,0.72,Australia,2.75,Vanuatu,Medium Cocoa Mass
1572,Sprungli (Felchlin),2013,0.7,Switzerland,3.0,Bolivia,Medium Cocoa Mass
1573,SRSLY,2013,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
1574,SRSLY,2013,0.84,U.S.A.,2.25,Dominican Republic,High Cocoa Mass
1575,Starchild,2015,0.7,U.S.A.,3.0,Ecuador,Medium Cocoa Mass
